,Primary voltage rating (kV),Secondary voltage rating (kV),kVA rating (kVA),%R,%X,Year,Month,Day,Hour,Current Value,Prev Node,Prev Time,Anomaly
11319,13.8,0.208,25,1.33,1.88,2017,4,17,16,1.607,7.16,1.789,0
11320,13.8,0.208,25,1.33,1.88,2017,4,17,17,3.064,5.32,1.607,0
11321,13.8,0.208,25,1.33,1.88,2017,4,17,18,2.333,2.0,3.064,0
11322,13.8,0.208,25,1.33,1.88,2017,4,17,19,3.616,2.72,2.333,0
11323,13.8,0.208,25,1.33,1.88,2017,4,17,20,4.767,2.24,3.616,0
11324,13.8,0.208,25,1.33,1.88,2017,4,17,21,0.0,2.56,4.767,1
11325,13.8,0.208,25,1.33,1.88,2017,4,17,22,1.759,2.28,0.0,0
11326,13.8,0.208,25,1.33,1.88,2017,4,17,23,2.834,2.6,1.759,2
11327,13.8,0.208,25,1.33,1.88,2017,4,18,0,1.508,2.88,2.834,0
11328,13.8,0.208,25,1.33,1.88,2017,4,18,1,1.403,2.32,1.508,0
11329,13.8,0.208,25,1.33,1.88,2017,4,18,2,1.664,2.36,1.403,0
11330,13.8,0.208,25,1.33,1.88,2017,4,18,3,0.0,2.6,1.664,1
11331,13.8,0.208,25,1.33,1.88,2017,4,18,4,1.723,3.2,0.0,0
11332,13.8,0.208,25,1.33,1.88,2017,4,18,5,1.585,2.52,1.723,0
11333,13.8,0.208,25,1.33,1.88,2017,4,18,6,1.719,2.48,1.585,0
11334,13.8,0.208,25,1.33,1.88,2017,4,18,7,4.423,12.96,1.719,0
11335,13.8,0.208,25,1.33,1.88,2017,4,18,8,4.525,15.56,4.423,0
11336,13.8,0.208,25,1.33,1.88,2017,4,18,9,2.21,15.44,4.525,0
11337,13.8,0.208,25,1.33,1.88,2017,4,18,10,0.0,15.52,2.21,1
11338,13.8,0.208,25,1.33,1.88,2017,4,18,11,7.292,16.32,0.0,0
11339,13.8,0.208,25,1.33,1.88,2017,4,18,12,4.509,13.4,7.292,0
11340,13.8,0.208,25,1.33,1.88,2017,4,18,13,6.002,13.88,4.509,0
11341,13.8,0.208,25,1.33,1.88,2017,4,18,14,1.952,17.52,6.002,0
11342,13.8,0.208,25,1.33,1.88,2017,4,18,15,1.449,15.96,1.952,0
11343,13.8,0.208,25,1.33,1.88,2017,4,18,16,1.688,15.52,1.449,0
11344,13.8,0.208,25,1.33,1.88,2017,4,18,17,1.449,6.96,1.688,0
11345,13.8,0.208,25,1.33,1.88,2017,4,18,18,2.732,1.88,1.449,2
11346,13.8,0.208,25,1.33,1.88,2017,4,18,19,2.268,1.92,2.732,0
11347,13.8,0.208,25,1.33,1.88,2017,4,18,20,2.662,2.72,2.268,0
11348,13.8,0.208,25,1.33,1.88,2017,4,18,21,2.412,3.6,2.662,0
11349,13.8,0.208,25,1.33,1.88,2017,4,18,22,2.538,2.44,2.412,0
11350,13.8,0.208,25,1.33,1.88,2017,4,18,23,2.119,2.36,2.538,0
11351,13.8,0.208,25,1.33,1.88,2017,4,19,0,1.509,2.4,2.119,0
11352,13.8,0.208,25,1.33,1.88,2017,4,19,1,1.419,2.84,1.509,0
11353,13.8,0.208,25,1.33,1.88,2017,4,19,2,1.511,2.36,1.419,0
11354,13.8,0.208,25,1.33,1.88,2017,4,19,3,1.429,2.48,1.511,0
11355,13.8,0.208,25,1.33,1.88,2017,4,19,4,1.879,2.56,1.429,0
11356,13.8,0.208,25,1.33,1.88,2017,4,19,5,2.136,2.92,1.879,0
11357,13.8,0.208,25,1.33,1.88,2017,4,19,6,2.288,2.64,2.136,0
11358,13.8,0.208,25,1.33,1.88,2017,4,19,7,2.062,12.68,2.288,0
11359,13.8,0.208,25,1.33,1.88,2017,4,19,8,1.667,18.92,2.062,0
11360,13.8,0.208,25,1.33,1.88,2017,4,19,9,0.0,19.92,1.667,1
11361,13.8,0.208,25,1.33,1.88,2017,4,19,10,3.575,21.48,0.0,0
11362,13.8,0.208,25,1.33,1.88,2017,4,19,11,2.07,21.16,3.575,0
11363,13.8,0.208,25,1.33,1.88,2017,4,19,12,2.047,21.12,2.07,0
11364,13.8,0.208,25,1.33,1.88,2017,4,19,13,1.752,22.04,2.047,0
11365,13.8,0.208,25,1.33,1.88,2017,4,19,14,1.736,22.32,1.752,0
11366,13.8,0.208,25,1.33,1.88,2017,4,19,15,1.991,22.44,1.736,0
11367,13.8,0.208,25,1.33,1.88,2017,4,19,16,2.64,21.24,1.991,0
11368,13.8,0.208,25,1.33,1.88,2017,4,19,17,3.012,12.36,2.64,0
11369,13.8,0.208,25,1.33,1.88,2017,4,19,18,3.98,5.12,3.012,0
11370,13.8,0.208,25,1.33,1.88,2017,4,19,19,5.644,5.92,3.98,0
11371,13.8,0.208,25,1.33,1.88,2017,4,19,20,4.775,2.64,5.644,0
11372,13.8,0.208,25,1.33,1.88,2017,4,19,21,3.004,2.6,4.775,0
11373,13.8,0.208,25,1.33,1.88,2017,4,19,22,2.084,2.64,3.004,0
11374,13.8,0.208,25,1.33,1.88,2017,4,19,23,0.0,3.44,2.084,1
11375,13.8,0.208,25,1.33,1.88,2017,4,20,0,1.788,3.52,0.0,0
11376,13.8,0.208,25,1.33,1.88,2017,4,20,1,1.933,3.6,1.788,0
11377,13.8,0.208,25,1.33,1.88,2017,4,20,2,1.619,2.52,1.933,0
11378,13.8,0.208,25,1.33,1.88,2017,4,20,3,1.578,3.16,1.619,0
11379,13.8,0.208,25,1.33,1.88,2017,4,20,4,2.077,2.36,1.578,0
11380,13.8,0.208,25,1.33,1.88,2017,4,20,5,1.631,2.68,2.077,0
11381,13.8,0.208,25,1.33,1.88,2017,4,20,6,1.711,3.0,1.631,0
11382,13.8,0.208,25,1.33,1.88,2017,4,20,7,1.648,12.92,1.711,0
11383,13.8,0.208,25,1.33,1.88,2017,4,20,8,2.455,16.92,1.648,0
11384,13.8,0.208,25,1.33,1.88,2017,4,20,9,2.825,12.2,2.455,0
11385,13.8,0.208,25,1.33,1.88,2017,4,20,10,3.852,10.8,2.825,0
11386,13.8,0.208,25,1.33,1.88,2017,4,20,11,4.161,11.28,3.852,0
11387,13.8,0.208,25,1.33,1.88,2017,4,20,12,1.295,10.84,4.161,0
11388,13.8,0.208,25,1.33,1.88,2017,4,20,13,0.961,10.44,1.295,0
11389,13.8,0.208,25,1.33,1.88,2017,4,20,14,1.448,15.12,0.961,0
11390,13.8,0.208,25,1.33,1.88,2017,4,20,15,1.4,15.44,1.448,0
11391,13.8,0.208,25,1.33,1.88,2017,4,20,16,1.618,15.92,1.4,0
11392,13.8,0.208,25,1.33,1.88,2017,4,20,17,2.188,11.88,1.618,0
11393,13.8,0.208,25,1.33,1.88,2017,4,20,18,2.293,4.48,2.188,0
11394,13.8,0.208,25,1.33,1.88,2017,4,20,19,1.896,2.28,2.293,0
11395,13.8,0.208,25,1.33,1.88,2017,4,20,20,2.703,2.44,1.896,0
11396,13.8,0.208,25,1.33,1.88,2017,4,20,21,2.851,2.76,2.703,0
11397,13.8,0.208,25,1.33,1.88,2017,4,20,22,0.0,2.36,2.851,1
11398,13.8,0.208,25,1.33,1.88,2017,4,20,23,2.92,3.04,0.0,2
11399,13.8,0.208,25,1.33,1.88,2017,4,21,0,1.585,2.96,2.92,0
11400,13.8,0.208,25,1.33,1.88,2017,4,21,1,1.519,2.88,1.585,0
11401,13.8,0.208,25,1.33,1.88,2017,4,21,2,1.677,3.44,1.519,0
11402,13.8,0.208,25,1.33,1.88,2017,4,21,3,1.7,3.08,1.677,0
11403,13.8,0.208,25,1.33,1.88,2017,4,21,4,3.394,2.8,1.7,2
11404,13.8,0.208,25,1.33,1.88,2017,4,21,5,1.719,3.4,3.394,0
11405,13.8,0.208,25,1.33,1.88,2017,4,21,6,1.592,4.32,1.719,0
11406,13.8,0.208,25,1.33,1.88,2017,4,21,7,2.236,15.88,1.592,0
11407,13.8,0.208,25,1.33,1.88,2017,4,21,8,2.432,15.48,2.236,0
11408,13.8,0.208,25,1.33,1.88,2017,4,21,9,4.685,13.4,2.432,0
11409,13.8,0.208,25,1.33,1.88,2017,4,21,10,2.685,9.4,4.685,0
11410,13.8,0.208,25,1.33,1.88,2017,4,21,11,5.081,10.48,2.685,0
11411,13.8,0.208,25,1.33,1.88,2017,4,21,12,2.839,8.76,5.081,0
11412,13.8,0.208,25,1.33,1.88,2017,4,21,13,1.123,8.2,2.839,0
11413,13.8,0.208,25,1.33,1.88,2017,4,21,14,0.0,8.72,1.123,1
11414,13.8,0.208,25,1.33,1.88,2017,4,21,15,3.044,8.56,0.0,0
11415,13.8,0.208,25,1.33,1.88,2017,4,21,16,2.425,7.84,3.044,0
11416,13.8,0.208,25,1.33,1.88,2017,4,21,17,3.731,3.32,2.425,0
11417,13.8,0.208,25,1.33,1.88,2017,4,21,18,2.537,3.28,3.731,0
11418,13.8,0.208,25,1.33,1.88,2017,4,21,19,2.478,2.88,2.537,0
11419,13.8,0.208,25,1.33,1.88,2017,4,21,20,5.538,2.68,2.478,2
11420,13.8,0.208,25,1.33,1.88,2017,4,21,21,3.139,2.36,5.538,0
11421,13.8,0.208,25,1.33,1.88,2017,4,21,22,2.653,6.28,3.139,0
11422,13.8,0.208,25,1.33,1.88,2017,4,21,23,1.658,2.52,2.653,0
11423,13.8,0.208,25,1.33,1.88,2017,4,22,0,1.805,2.52,1.658,0
11424,13.8,0.208,25,1.33,1.88,2017,4,22,1,1.948,2.52,1.805,0
11425,13.8,0.208,25,1.33,1.88,2017,4,22,2,1.53,3.32,1.948,0
11426,13.8,0.208,25,1.33,1.88,2017,4,22,3,1.97,2.68,1.53,0
11427,13.8,0.208,25,1.33,1.88,2017,4,22,4,2.043,2.36,1.97,0
11428,13.8,0.208,25,1.33,1.88,2017,4,22,5,1.875,3.16,2.043,0
11429,13.8,0.208,25,1.33,1.88,2017,4,22,6,1.337,1.92,1.875,0
11430,13.8,0.208,25,1.33,1.88,2017,4,22,7,1.595,7.16,1.337,0
11431,13.8,0.208,25,1.33,1.88,2017,4,22,8,1.453,13.24,1.595,0
11432,13.8,0.208,25,1.33,1.88,2017,4,22,9,2.914,10.72,1.453,2
11433,13.8,0.208,25,1.33,1.88,2017,4,22,10,3.28,7.04,2.914,2
11434,13.8,0.208,25,1.33,1.88,2017,4,22,11,1.545,8.6,3.28,0
11435,13.8,0.208,25,1.33,1.88,2017,4,22,12,3.085,8.92,1.545,0
11436,13.8,0.208,25,1.33,1.88,2017,4,22,13,1.889,11.04,3.085,0
11437,13.8,0.208,25,1.33,1.88,2017,4,22,14,1.267,7.52,1.889,0
11438,13.8,0.208,25,1.33,1.88,2017,4,22,15,1.363,4.72,1.267,0
11439,13.8,0.208,25,1.33,1.88,2017,4,22,16,2.944,1.88,1.363,2
11440,13.8,0.208,25,1.33,1.88,2017,4,22,17,1.475,2.08,2.944,0
11441,13.8,0.208,25,1.33,1.88,2017,4,22,18,1.786,1.92,1.475,0
11442,13.8,0.208,25,1.33,1.88,2017,4,22,19,1.162,2.24,1.786,0
11443,13.8,0.208,25,1.33,1.88,2017,4,22,20,3.275,2.2,1.162,0
11444,13.8,0.208,25,1.33,1.88,2017,4,22,21,3.371,2.52,3.275,0
11445,13.8,0.208,25,1.33,1.88,2017,4,22,22,2.039,2.36,3.371,0
11446,13.8,0.208,25,1.33,1.88,2017,4,22,23,1.969,3.08,2.039,0
11447,13.8,0.208,25,1.33,1.88,2017,4,23,0,1.542,2.52,1.969,0
11448,13.8,0.208,25,1.33,1.88,2017,4,23,1,1.392,2.36,1.542,0
11449,13.8,0.208,25,1.33,1.88,2017,4,23,2,1.668,2.96,1.392,0
11450,13.8,0.208,25,1.33,1.88,2017,4,23,3,1.49,2.36,1.668,0
11451,13.8,0.208,25,1.33,1.88,2017,4,23,4,1.641,2.28,1.49,0
11452,13.8,0.208,25,1.33,1.88,2017,4,23,5,2.237,2.68,1.641,0
11453,13.8,0.208,25,1.33,1.88,2017,4,23,6,2.308,2.52,2.237,0
11454,13.8,0.208,25,1.33,1.88,2017,4,23,7,1.229,1.8,2.308,0
11455,13.8,0.208,25,1.33,1.88,2017,4,23,8,1.056,1.8,1.229,0
11456,13.8,0.208,25,1.33,1.88,2017,4,23,9,0.977,2.12,1.056,0
11457,13.8,0.208,25,1.33,1.88,2017,4,23,10,1.431,2.76,0.977,0
11458,13.8,0.208,25,1.33,1.88,2017,4,23,11,1.834,3.16,1.431,0
11459,13.8,0.208,25,1.33,1.88,2017,4,23,12,1.538,7.72,1.834,0
11460,13.8,0.208,25,1.33,1.88,2017,4,23,13,1.692,7.84,1.538,0
11461,13.8,0.208,25,1.33,1.88,2017,4,23,14,1.419,9.16,1.692,0
11462,13.8,0.208,25,1.33,1.88,2017,4,23,15,1.639,4.92,1.419,0
11463,13.8,0.208,25,1.33,1.88,2017,4,23,16,1.544,2.12,1.639,0
11464,13.8,0.208,25,1.33,1.88,2017,4,23,17,1.79,1.84,1.544,0
11465,13.8,0.208,25,1.33,1.88,2017,4,23,18,1.569,1.8,1.79,0
11466,13.8,0.208,25,1.33,1.88,2017,4,23,19,1.557,2.52,1.569,0
11467,13.8,0.208,25,1.33,1.88,2017,4,23,20,2.392,2.6,1.557,0
11468,13.8,0.208,25,1.33,1.88,2017,4,23,21,3.242,2.48,2.392,0
11469,13.8,0.208,25,1.33,1.88,2017,4,23,22,5.979,2.52,3.242,0
11470,13.8,0.208,25,1.33,1.88,2017,4,23,23,4.909,3.12,5.979,0
11471,13.8,0.208,25,1.33,1.88,2017,4,24,0,2.199,2.52,4.909,0
11472,13.8,0.208,25,1.33,1.88,2017,4,24,1,3.024,2.68,2.199,2
11473,13.8,0.208,25,1.33,1.88,2017,4,24,2,1.641,2.6,3.024,0
11474,13.8,0.208,25,1.33,1.88,2017,4,24,3,3.672,3.04,1.641,2
11475,13.8,0.208,25,1.33,1.88,2017,4,24,4,1.937,2.56,3.672,0
11476,13.8,0.208,25,1.33,1.88,2017,4,24,5,2.137,2.92,1.937,0
11477,13.8,0.208,25,1.33,1.88,2017,4,24,6,3.868,3.6,2.137,2
11478,13.8,0.208,25,1.33,1.88,2017,4,24,7,2.72,11.8,3.868,0
11479,13.8,0.208,25,1.33,1.88,2017,4,24,8,2.088,17.44,2.72,0
11480,13.8,0.208,25,1.33,1.88,2017,4,24,9,1.312,16.52,2.088,0
11481,13.8,0.208,25,1.33,1.88,2017,4,24,10,1.059,16.44,1.312,0
11482,13.8,0.208,25,1.33,1.88,2017,4,24,11,1.726,11.44,1.059,0
11483,13.8,0.208,25,1.33,1.88,2017,4,24,12,1.616,10.44,1.726,0
11484,13.8,0.208,25,1.33,1.88,2017,4,24,13,0.952,11.0,1.616,0
11485,13.8,0.208,25,1.33,1.88,2017,4,24,14,1.764,11.28,0.952,0
11486,13.8,0.208,25,1.33,1.88,2017,4,24,15,2.211,9.72,1.764,0
11487,13.8,0.208,25,1.33,1.88,2017,4,24,16,2.636,9.72,2.211,2
11488,13.8,0.208,25,1.33,1.88,2017,4,24,17,2.063,15.12,2.636,0
11489,13.8,0.208,25,1.33,1.88,2017,4,24,18,2.147,1.64,2.063,0
11490,13.8,0.208,25,1.33,1.88,2017,4,24,19,1.439,1.96,2.147,0
11491,13.8,0.208,25,1.33,1.88,2017,4,24,20,2.299,2.36,1.439,0
11492,13.8,0.208,25,1.33,1.88,2017,4,24,21,3.675,2.8,2.299,0
11493,13.8,0.208,25,1.33,1.88,2017,4,24,22,2.26,2.64,3.675,0
11494,13.8,0.208,25,1.33,1.88,2017,4,24,23,2.068,2.44,2.26,0
11495,13.8,0.208,25,1.33,1.88,2017,4,25,0,0.0,2.48,2.068,1
11496,13.8,0.208,25,1.33,1.88,2017,4,25,1,1.633,2.88,0.0,0
11497,13.8,0.208,25,1.33,1.88,2017,4,25,2,1.694,2.36,1.633,0
11498,13.8,0.208,25,1.33,1.88,2017,4,25,3,1.649,2.52,1.694,0
11499,13.8,0.208,25,1.33,1.88,2017,4,25,4,1.565,2.72,1.649,0
11500,13.8,0.208,25,1.33,1.88,2017,4,25,5,1.802,2.84,1.565,0
11501,13.8,0.208,25,1.33,1.88,2017,4,25,6,1.643,4.12,1.802,0
11502,13.8,0.208,25,1.33,1.88,2017,4,25,7,2.131,17.2,1.643,0
11503,13.8,0.208,25,1.33,1.88,2017,4,25,8,6.708,16.04,2.131,2
11504,13.8,0.208,25,1.33,1.88,2017,4,25,9,4.606,15.88,6.708,0
11505,13.8,0.208,25,1.33,1.88,2017,4,25,10,4.647,15.12,4.606,0
11506,13.8,0.208,25,1.33,1.88,2017,4,25,11,1.638,15.96,4.647,0
11507,13.8,0.208,25,1.33,1.88,2017,4,25,12,1.178,16.68,1.638,0
11508,13.8,0.208,25,1.33,1.88,2017,4,25,13,1.561,15.8,1.178,0
11509,13.8,0.208,25,1.33,1.88,2017,4,25,14,0.0,17.2,1.561,1
11510,13.8,0.208,25,1.33,1.88,2017,4,25,15,2.88,17.56,0.0,0
11511,13.8,0.208,25,1.33,1.88,2017,4,25,16,2.066,15.04,2.88,0
11512,13.8,0.208,25,1.33,1.88,2017,4,25,17,2.253,5.96,2.066,0
11513,13.8,0.208,25,1.33,1.88,2017,4,25,18,2.319,3.48,2.253,0
11514,13.8,0.208,25,1.33,1.88,2017,4,25,19,4.575,2.36,2.319,0
11515,13.8,0.208,25,1.33,1.88,2017,4,25,20,2.9,2.6,4.575,0
11516,13.8,0.208,25,1.33,1.88,2017,4,25,21,6.666,2.8,2.9,0
11517,13.8,0.208,25,1.33,1.88,2017,4,25,22,5.269,2.6,6.666,0
11518,13.8,0.208,25,1.33,1.88,2017,4,25,23,0.0,2.64,5.269,1
11519,13.8,0.208,25,1.33,1.88,2017,4,26,0,1.443,2.48,0.0,0
11520,13.8,0.208,25,1.33,1.88,2017,4,26,1,1.922,2.88,1.443,0
11521,13.8,0.208,25,1.33,1.88,2017,4,26,2,1.507,2.68,1.922,0
11522,13.8,0.208,25,1.33,1.88,2017,4,26,3,1.753,2.68,1.507,0
11523,13.8,0.208,25,1.33,1.88,2017,4,26,4,1.882,2.4,1.753,0
11524,13.8,0.208,25,1.33,1.88,2017,4,26,5,1.872,2.8,1.882,0
11525,13.8,0.208,25,1.33,1.88,2017,4,26,6,4.216,2.6,1.872,2
11526,13.8,0.208,25,1.33,1.88,2017,4,26,7,2.758,13.92,4.216,0
11527,13.8,0.208,25,1.33,1.88,2017,4,26,8,0.0,17.28,2.758,1
11528,13.8,0.208,25,1.33,1.88,2017,4,26,9,2.02,17.24,0.0,0
11529,13.8,0.208,25,1.33,1.88,2017,4,26,10,1.964,17.96,2.02,0
11530,13.8,0.208,25,1.33,1.88,2017,4,26,11,1.769,14.8,1.964,0
11531,13.8,0.208,25,1.33,1.88,2017,4,26,12,1.401,12.52,1.769,0
11532,13.8,0.208,25,1.33,1.88,2017,4,26,13,1.746,18.04,1.401,0
11533,13.8,0.208,25,1.33,1.88,2017,4,26,14,1.57,17.68,1.746,0
11534,13.8,0.208,25,1.33,1.88,2017,4,26,15,1.238,17.48,1.57,0
11535,13.8,0.208,25,1.33,1.88,2017,4,26,16,0.0,18.28,1.238,1
11536,13.8,0.208,25,1.33,1.88,2017,4,26,17,2.398,12.8,0.0,0
11537,13.8,0.208,25,1.33,1.88,2017,4,26,18,4.165,8.52,2.398,0
11538,13.8,0.208,25,1.33,1.88,2017,4,26,19,3.62,8.6,4.165,0
11539,13.8,0.208,25,1.33,1.88,2017,4,26,20,5.661,8.04,3.62,0
11540,13.8,0.208,25,1.33,1.88,2017,4,26,21,3.347,2.72,5.661,0
11541,13.8,0.208,25,1.33,1.88,2017,4,26,22,3.196,2.8,3.347,0
11542,13.8,0.208,25,1.33,1.88,2017,4,26,23,1.974,2.92,3.196,0
11543,13.8,0.208,25,1.33,1.88,2017,4,27,0,1.892,2.48,1.974,0
11544,13.8,0.208,25,1.33,1.88,2017,4,27,1,0.0,3.2,1.892,1
11545,13.8,0.208,25,1.33,1.88,2017,4,27,2,1.666,2.88,0.0,0
11546,13.8,0.208,25,1.33,1.88,2017,4,27,3,1.964,3.08,1.666,0
11547,13.8,0.208,25,1.33,1.88,2017,4,27,4,2.153,2.8,1.964,0
11548,13.8,0.208,25,1.33,1.88,2017,4,27,5,1.87,3.56,2.153,0
11549,13.8,0.208,25,1.33,1.88,2017,4,27,6,1.918,4.48,1.87,0
11550,13.8,0.208,25,1.33,1.88,2017,4,27,7,3.218,15.48,1.918,0
11551,13.8,0.208,25,1.33,1.88,2017,4,27,8,8.686,16.56,3.218,2
11552,13.8,0.208,25,1.33,1.88,2017,4,27,9,0.0,16.36,8.686,1
11553,13.8,0.208,25,1.33,1.88,2017,4,27,10,7.392,17.0,0.0,0
11554,13.8,0.208,25,1.33,1.88,2017,4,27,11,6.972,15.04,7.392,0
11555,13.8,0.208,25,1.33,1.88,2017,4,27,12,4.33,17.44,6.972,0
11556,13.8,0.208,25,1.33,1.88,2017,4,27,13,3.245,16.08,4.33,0
11557,13.8,0.208,25,1.33,1.88,2017,4,27,14,1.963,14.72,3.245,0
11558,13.8,0.208,25,1.33,1.88,2017,4,27,15,2.62,11.64,1.963,0
11559,13.8,0.208,25,1.33,1.88,2017,4,27,16,2.716,15.64,2.62,0
11560,13.8,0.208,25,1.33,1.88,2017,4,27,17,2.99,4.52,2.716,0
11561,13.8,0.208,25,1.33,1.88,2017,4,27,18,3.33,5.12,2.99,0
11562,13.8,0.208,25,1.33,1.88,2017,4,27,19,3.436,2.04,3.33,0
11563,13.8,0.208,25,1.33,1.88,2017,4,27,20,3.945,2.12,3.436,0
11564,13.8,0.208,25,1.33,1.88,2017,4,27,21,4.033,3.04,3.945,0
11565,13.8,0.208,25,1.33,1.88,2017,4,27,22,2.25,2.32,4.033,0
11566,13.8,0.208,25,1.33,1.88,2017,4,27,23,1.908,2.64,2.25,0
11567,13.8,0.208,25,1.33,1.88,2017,4,28,0,0.0,3.52,1.908,1
11568,13.8,0.208,25,1.33,1.88,2017,4,28,1,2.045,2.88,0.0,0
11569,13.8,0.208,25,1.33,1.88,2017,4,28,2,2.015,2.92,2.045,0
11570,13.8,0.208,25,1.33,1.88,2017,4,28,3,1.955,3.2,2.015,0
11571,13.8,0.208,25,1.33,1.88,2017,4,28,4,2.125,3.36,1.955,0
11572,13.8,0.208,25,1.33,1.88,2017,4,28,5,2.412,3.24,2.125,0
11573,13.8,0.208,25,1.33,1.88,2017,4,28,6,3.358,2.24,2.412,2
11574,13.8,0.208,25,1.33,1.88,2017,4,28,7,2.537,16.2,3.358,0
11575,13.8,0.208,25,1.33,1.88,2017,4,28,8,2.183,16.32,2.537,0
11576,13.8,0.208,25,1.33,1.88,2017,4,28,9,2.697,15.92,2.183,0
11577,13.8,0.208,25,1.33,1.88,2017,4,28,10,4.293,11.8,2.697,0
11578,13.8,0.208,25,1.33,1.88,2017,4,28,11,2.44,14.12,4.293,0
11579,13.8,0.208,25,1.33,1.88,2017,4,28,12,2.37,12.16,2.44,0
11580,13.8,0.208,25,1.33,1.88,2017,4,28,13,1.929,12.0,2.37,0
11581,13.8,0.208,25,1.33,1.88,2017,4,28,14,1.965,14.48,1.929,0
11582,13.8,0.208,25,1.33,1.88,2017,4,28,15,2.464,12.6,1.965,0
11583,13.8,0.208,25,1.33,1.88,2017,4,28,16,1.784,10.96,2.464,0
11584,13.8,0.208,25,1.33,1.88,2017,4,28,17,4.721,8.16,1.784,0
11585,13.8,0.208,25,1.33,1.88,2017,4,28,18,5.18,2.12,4.721,0
11586,13.8,0.208,25,1.33,1.88,2017,4,28,19,0.0,2.36,5.18,1
11587,13.8,0.208,25,1.33,1.88,2017,4,28,20,3.952,3.04,0.0,0
11588,13.8,0.208,25,1.33,1.88,2017,4,28,21,0.0,2.84,3.952,1
11589,13.8,0.208,25,1.33,1.88,2017,4,28,22,2.205,3.24,0.0,0
11590,13.8,0.208,25,1.33,1.88,2017,4,28,23,1.823,3.08,2.205,0
11591,13.8,0.208,25,1.33,1.88,2017,4,29,0,1.772,3.2,1.823,0
11592,13.8,0.208,25,1.33,1.88,2017,4,29,1,2.059,2.84,1.772,0
11593,13.8,0.208,25,1.33,1.88,2017,4,29,2,1.965,2.76,2.059,0
11594,13.8,0.208,25,1.33,1.88,2017,4,29,3,3.68,3.84,1.965,2
11595,13.8,0.208,25,1.33,1.88,2017,4,29,4,2.14,3.08,3.68,0
11596,13.8,0.208,25,1.33,1.88,2017,4,29,5,2.252,2.96,2.14,0
11597,13.8,0.208,25,1.33,1.88,2017,4,29,6,1.883,3.16,2.252,0
11598,13.8,0.208,25,1.33,1.88,2017,4,29,7,0.0,2.88,1.883,1
11599,13.8,0.208,25,1.33,1.88,2017,4,29,8,0.0,4.2,0.0,1
11600,13.8,0.208,25,1.33,1.88,2017,4,29,9,2.675,11.56,0.0,0
11601,13.8,0.208,25,1.33,1.88,2017,4,29,10,2.71,12.36,2.675,0
11602,13.8,0.208,25,1.33,1.88,2017,4,29,11,2.065,7.0,2.71,0
11603,13.8,0.208,25,1.33,1.88,2017,4,29,12,1.531,3.92,2.065,0
11604,13.8,0.208,25,1.33,1.88,2017,4,29,13,2.301,2.68,1.531,0
11605,13.8,0.208,25,1.33,1.88,2017,4,29,14,2.335,2.64,2.301,0
11606,13.8,0.208,25,1.33,1.88,2017,4,29,15,2.883,2.88,2.335,0
11607,13.8,0.208,25,1.33,1.88,2017,4,29,16,2.394,2.88,2.883,0
11608,13.8,0.208,25,1.33,1.88,2017,4,29,17,3.145,2.52,2.394,0
11609,13.8,0.208,25,1.33,1.88,2017,4,29,18,3.732,2.48,3.145,0
11610,13.8,0.208,25,1.33,1.88,2017,4,29,19,4.197,3.2,3.732,0
11611,13.8,0.208,25,1.33,1.88,2017,4,29,20,6.363,3.04,4.197,0
11612,13.8,0.208,25,1.33,1.88,2017,4,29,21,6.857,2.88,6.363,0
11613,13.8,0.208,25,1.33,1.88,2017,4,29,22,5.745,3.36,6.857,0
11614,13.8,0.208,25,1.33,1.88,2017,4,29,23,4.213,2.88,5.745,0
11615,13.8,0.208,25,1.33,1.88,2017,4,30,0,1.896,2.72,4.213,0
11616,13.8,0.208,25,1.33,1.88,2017,4,30,1,2.063,3.16,1.896,0
11617,13.8,0.208,25,1.33,1.88,2017,4,30,2,1.994,3.36,2.063,0
11618,13.8,0.208,25,1.33,1.88,2017,4,30,3,0.0,3.92,1.994,1
11619,13.8,0.208,25,1.33,1.88,2017,4,30,4,2.402,2.76,0.0,0
11620,13.8,0.208,25,1.33,1.88,2017,4,30,5,0.0,3.76,2.402,1
11621,13.8,0.208,25,1.33,1.88,2017,4,30,6,2.279,2.72,0.0,0
11622,13.8,0.208,25,1.33,1.88,2017,4,30,7,5.39,2.6,2.279,2
11623,13.8,0.208,25,1.33,1.88,2017,4,30,8,2.117,3.12,5.39,0
11624,13.8,0.208,25,1.33,1.88,2017,4,30,9,2.335,2.88,2.117,0
11625,13.8,0.208,25,1.33,1.88,2017,4,30,10,3.096,3.6,2.335,0
11626,13.8,0.208,25,1.33,1.88,2017,4,30,11,4.981,6.12,3.096,0
11627,13.8,0.208,25,1.33,1.88,2017,4,30,12,6.853,5.76,4.981,0
11628,13.8,0.208,25,1.33,1.88,2017,4,30,13,6.638,5.72,6.853,0
11629,13.8,0.208,25,1.33,1.88,2017,4,30,14,6.766,7.04,6.638,0
11630,13.8,0.208,25,1.33,1.88,2017,4,30,15,6.503,6.28,6.766,0
11631,13.8,0.208,25,1.33,1.88,2017,4,30,16,4.797,2.88,6.503,0
11632,13.8,0.208,25,1.33,1.88,2017,4,30,17,4.904,3.88,4.797,0
11633,13.8,0.208,25,1.33,1.88,2017,4,30,18,3.795,3.0,4.904,0
11634,13.8,0.208,25,1.33,1.88,2017,4,30,19,4.479,3.12,3.795,0
